Pond,Night,Species_ID,Time,VegDen,SurCov,CanCov,Area
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,LASCIN,21,2,2,2,1926
H_BP,3,LASCIN,21,2,2,2,1926
H_BP,3,LASCIN,21,2,2,2,1926
H_BP,3,LASCIN,21,2,2,2,1926
H_BP,3,LASCIN,21,2,2,2,1926
H_BP,3,LASCIN,21,2,2,2,1926
H_BP,3,LASCIN,21,2,2,2,1926
H_BP,3,LASNOC,21,2,2,2,1926
H_BP,3,LASNOC,21,2,2,2,1926
H_BP,3,LASNOC,21,2,2,2,1926
H_BP,3,LASNOC,21,2,2,2,1926
H_BP,3,LASNOC,21,2,2,2,1926
H_BP,3,LASNOC,21,2,2,2,1926
H_BP,3,LASNOC,21,2,2,2,1926
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,EPTFUS,21,3,3,1,1614
H_15,3,LASCIN,21,3,3,1,1614
H_15,3,LASCIN,21,3,3,1,1614
H_15,3,LASCIN,21,3,3,1,1614
H_15,3,LASCIN,21,3,3,1,1614
H_15,3,LASCIN,21,3,3,1,1614
H_15,3,LASCIN,21,3,3,1,1614
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,EPTFUS,21,3,1,1,11479
H_LP,3,LASCIN,21,3,1,1,11479
H_LP,3,LASCIN,21,3,1,1,11479
H_LP,3,LASCIN,21,3,1,1,11479
H_LP,3,LASCIN,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,LASNOC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
H_LP,3,MYOLUC,21,3,1,1,11479
B_NC,3,LASNOC,20,3,2,2,5450
B_NC,3,LASNOC,20,3,2,2,5450
B_NC,3,LASNOC,20,3,2,2,5450
B_NC,3,LASNOC,20,3,2,2,5450
B_QP,3,LASNOC,20,3,1,2,2496
B_SM,3,LASCIN,20,3,1,1,2765
B_TP,3,LASCIN,20,2,1,1,1429
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,EPTFUS,20,2,2,2,1926
H_BP,3,LASCIN,20,2,2,2,1926
H_BP,3,LASCIN,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_BP,3,LASNOC,20,2,2,2,1926
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,EPTFUS,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_15,3,LASCIN,20,3,3,1,1614
H_LP,3,EPTFUS,20,3,1,1,11479
H_LP,3,LASBOR,20,3,1,1,11479
H_LP,3,LASCIN,20,3,1,1,11479
H_LP,3,LASCIN,20,3,1,1,11479
H_LP,3,LASCIN,20,3,1,1,11479
H_LP,3,LASCIN,20,3,1,1,11479
H_LP,3,LASNOC,20,3,1,1,11479
B_NC,2,LASCIN,6,3,2,2,5450
B_NC,2,LASCIN,5,3,2,2,5450
B_TP,2,LASCIN,5,2,1,1,1429
B_TP,2,LASCIN,5,2,1,1,1429
H_BP,2,EPTFUS,5,2,2,2,1926
H_BP,2,EPTFUS,5,2,2,2,1926
H_BP,2,EPTFUS,5,2,2,2,1926
H_BP,2,LASCIN,5,2,2,2,1926
H_BP,2,LASCIN,5,2,2,2,1926
H_BP,2,LASCIN,5,2,2,2,1926
H_BP,2,LASCIN,5,2,2,2,1926
H_BP,2,LASCIN,5,2,2,2,1926
H_BP,2,LASCIN,5,2,2,2,1926
H_BP,2,LASCIN,5,2,2,2,1926
H_15,2,EPTFUS,5,3,3,1,1614
H_15,2,EPTFUS,5,3,3,1,1614
H_15,2,LASCIN,5,3,3,1,1614
H_15,2,LASCIN,5,3,3,1,1614
H_15,2,LASCIN,5,3,3,1,1614
H_15,2,LASCIN,5,3,3,1,1614
H_LP,2,LASCIN,5,3,1,1,11479
H_LP,2,LASCIN,5,3,1,1,11479
H_LP,2,LASCIN,5,3,1,1,11479
H_LP,2,LASCIN,5,3,1,1,11479
H_LP,2,LASCIN,5,3,1,1,11479
B_QP,2,LASBOR,4,3,1,2,2496
B_QP,2,LASNOC,4,3,1,2,2496
B_TP,2,EPTFUS,4,2,1,1,1429
B_TP,2,LASCIN,4,2,1,1,1429
B_TP,2,LASNOC,4,2,1,1,1429
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,EPTFUS,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASCIN,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_BP,2,LASNOC,4,2,2,2,1926
H_15,2,EPTFUS,4,3,3,1,1614
H_15,2,EPTFUS,4,3,3,1,1614
H_15,2,EPTFUS,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASCIN,4,3,3,1,1614
H_15,2,LASNOC,4,3,3,1,1614
H_15,2,LASNOC,4,3,3,1,1614
H_15,2,LASNOC,4,3,3,1,1614
H_15,2,LASNOC,4,3,3,1,1614
H_15,2,LASNOC,4,3,3,1,1614
H_15,2,LASNOC,4,3,3,1,1614
H_15,2,LASNOC,4,3,3,1,1614
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASCIN,4,3,1,1,11479
H_LP,2,LASNOC,4,3,1,1,11479
B_SM,2,LASBOR,3,3,1,1,2765
B_TP,2,EPTFUS,3,2,1,1,1429
B_TP,2,EPTFUS,3,2,1,1,1429
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,EPTFUS,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASCIN,3,2,2,2,1926
H_BP,2,LASNOC,3,2,2,2,1926
H_BP,2,LASNOC,3,2,2,2,1926
H_BP,2,LASNOC,3,2,2,2,1926
H_BP,2,LASNOC,3,2,2,2,1926
H_BP,2,LASNOC,3,2,2,2,1926
H_15,2,EPTFUS,3,3,3,1,1614
H_15,2,EPTFUS,3,3,3,1,1614
H_15,2,LASNOC,3,3,3,1,1614
H_15,2,LASNOC,3,3,3,1,1614
H_15,2,LASNOC,3,3,3,1,1614
H_LP,2,EPTFUS,3,3,1,1,11479
H_LP,2,LASCIN,3,3,1,1,11479
H_LP,2,LASCIN,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
H_LP,2,LASNOC,3,3,1,1,11479
B_NC,2,EPTFUS,2,3,2,2,5450
B_NC,2,EPTFUS,2,3,2,2,5450
B_QP,2,EPTFUS,2,3,1,2,2496
B_QP,2,EPTFUS,2,3,1,2,2496
B_QP,2,LASBOR,2,3,1,2,2496
B_QP,2,LASCIN,2,3,1,2,2496
B_QP,2,LASNOC,2,3,1,2,2496
B_QP,2,LASNOC,2,3,1,2,2496
B_QP,2,LASNOC,2,3,1,2,2496
B_TP,2,EPTFUS,2,2,1,1,1429
B_TP,2,EPTFUS,2,2,1,1,1429
B_TP,2,EPTFUS,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,LASCIN,2,2,1,1,1429
B_TP,2,MYOLUC,2,2,1,1,1429
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,EPTFUS,2,2,2,2,1926
H_BP,2,LASCIN,2,2,2,2,1926
H_BP,2,LASCIN,2,2,2,2,1926
H_BP,2,LASNOC,2,2,2,2,1926
H_BP,2,LASNOC,2,2,2,2,1926
H_BP,2,LASNOC,2,2,2,2,1926
H_15,2,LASNOC,2,3,3,1,1614
H_LP,2,EPTFUS,2,3,1,1,11479
H_LP,2,EPTFUS,2,3,1,1,11479
H_LP,2,EPTFUS,2,3,1,1,11479
H_LP,2,EPTFUS,2,3,1,1,11479
H_LP,2,LASCIN,2,3,1,1,11479
H_LP,2,LASCIN,2,3,1,1,11479
H_LP,2,LASCIN,2,3,1,1,11479
H_LP,2,LASCIN,2,3,1,1,11479
H_LP,2,LASCIN,2,3,1,1,11479
B_NC,2,EPTFUS,1,3,2,2,5450
B_NC,2,EPTFUS,1,3,2,2,5450
B_NC,2,LASCIN,1,3,2,2,5450
B_NC,2,LASCIN,1,3,2,2,5450
B_NC,2,LASNOC,1,3,2,2,5450
B_NC,2,LASNOC,1,3,2,2,5450
B_NC,2,LASNOC,1,3,2,2,5450
B_NC,2,LASNOC,1,3,2,2,5450
B_NC,2,LASNOC,1,3,2,2,5450
B_NC,2,LASNOC,1,3,2,2,5450
B_NC,2,LASNOC,1,3,2,2,5450
B_QP,2,EPTFUS,1,3,1,2,2496
B_QP,2,EPTFUS,1,3,1,2,2496
B_QP,2,EPTFUS,1,3,1,2,2496
